pathway_size	DIS_genes	DIS_genes_add	rawp_score_max	rawp_wald_max	rawp_lr_max	rawp_score_sum2	rawp_wald_sum2	rawp_lr_sum	adjp_score_max	adjp_wald_max	adjp_lr_max	adjp_score_sum2	adjp_wald_sum2	adjp_lr_sum	pathway	address	genes
26	  54	NA	NA	0.088916	0.185383	0.140079	0.1440695	0.3151055	0.263974	1	1	1	1	1	1	GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	BMP2 MAGI2 LNPEP GDF2 GDF3 BMP4 SMAD4 GDF10 JUN TGFB2 TGFB1 BMP8A BMP6 BMP3 SMAD1 INHBB ROR2 INHBA FOS BMP8B BMP7 BTBD11 AFP MSTN BMP15 CITED1 TGFB3 NODAL HNF4A SLC33A1 BMP1 LEFTY1 GDF1 SMAD3 RBM14 GDF7 GDF9 INHBC ATOH8 SKI T BMP10 INHA GDF11 SMAD9 GDF6 GDF15 GDF5 BMP5 VIM SUB1 SMAD2 INHBE LEFTY2
27	  40	NA	NA	0.0473105	0.243098	0.1741735	0.0904675	0.2840855	0.248361	1	1	1	1	1	1	GO_CYTOPLASMIC_TRANSLATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CYTOPLASMIC_TRANSLATION	EIF3D RPL22 RPL9 RPL22L1 RPLP1 RPL35A RPL36A GSPT2 CDC123 RPLP0 RPLP2 EIF3A MCTS1 PTBP1 EIF3F RPL26 RPL15 RBM4 EIF4H SSB MRTO4 GSPT1 PCBP2 EIF3B RPL31 RPL7L1 EIF3M MRPL2 DENR EIF3J FTSJ1 RPL6 RPL26L1 RPL8 RPL36 EIF2D EIF4EBP1 RPL29 RPL7 EIF4B
28	  59	NA	NA	0.9602435	0.9602435	0.176666	0.585517	0.245347	0.385693	1	1	1	1	1	1	GO_MEIOTIC_CHROMOSOME_SEGREGATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MEIOTIC_CHROMOSOME_SEGREGATION	HFM1 ACTR3 LEPREL4 FMN2 RAD21L1 BAG6 STAG3 SUN1 PPP2R1A TEX15 SPATA22 SPO11 SGOL2 ATM RAD51C TEX12 TRIP13 STRA8 MLH1 SGOL1 APITD1 TEX11 ERCC4 RNF212 CCDC155 HORMAD1 TOP2A REC8 ESPL1 MAEL DMC1 SYCE1 TOP2B C15orf43 MLH3 ACTR2 MSH5 HORMAD2 SYCP2 C11orf85 MRE11A SYCP1 UBE2B MSH4 PTTG1 PLK1 SMC2 BRCA2 TERF1 SYCE1L FANCM STRA13 SYCE3 FANCD2 SYCE2 CCNB1IP1 SMC4 MEI1 PTTG2
29	 105	NA	NA	0.313206	0.156946	0.2290565	0.1730685	0.115891	0.11354	1	1	1	1	1	1	GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	TMEM110 PDGFB KCNE2 HTT ATP2B2 CCL5 HAP1 JAK3 CALM1 RYR2 BAK1 P2RX3 EDNRA CRH SUMO1 GSTM2 XCL1 LACRT SNCA BMP4 P2RX5 TEX101 CCL3 MYLK WNK3 THY1 CCR1 PLCG2 PLA2G1B CACNA2D1 PDGFRB ASPH TRDN F2RL3 WFS1 LPAR3 CASK F2 ANK2 STIM1 NTSR1 TSPO P2RX7 DRD1 CALM2 HOMER1 PLCG1 SRI TRPC6 UCN KIAA1199 ATP1B1 GCG CACNB2 AKAP5 CACNA1D HSPA2 ORAI1 CCL4 SLC9A1 F2R S100A1 IL13 ADCYAP1R1 JPH2 FFAR1 CXCL10 CREB3 CXCL11 GSTO1 RAPGEF3 CXCR3 CXCL12 TRPV3 NPSR1 CAPN3 GRM6 STC1 EFCAB4B CALM3 TRPC3 LGALS3 BAX CAMK2A HCRT BDKRB1 FGF14 TRPV2 CXCL9 PDPK1 ARRB2 CCL2 CLDN16 CAV1 KCNE3 CD4 AKAP6 P2RX2 PKD2 ZP3 ABL1 TRPC1 STIM2 P2RX4 RGN
30	  35	NA	NA	0.015132	0.119546	0.0628075	0.018901	0.2162235	0.159618	0.9999725	1	1	1	1	1	GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	SETMAR PML PPP4C RNF169 RTEL1 TWIST1 SIRT6 KDM4D FBXO18 TFIP11 HELB TRIP12 RAD51 OGG1 KDM1A TERF2IP FIGN TEX15 MGMT ANKRD32 POLQ CHEK1 OTUB1 FIGNL1 DEK PPP4R2 UBR5 FOXM1 RPA2 NUDT16 RAD51AP1 FAM178A WHSC1 HMGA2 RIF1
31	  20	NA	NA	0.6767925	0.6767925	0.6767925	1	1	1	1	1	1	1	1	1	GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS	NHP2 TERF2IP TERT HMBOX1 ACD NOP10 TERF1 RFC1 RAD50 DKC1 TEP1 PTGES3 MRE11A POT1 PINX1 TNKS1BP1 WRAP53 GAR1 ATM PPIA
32	  13	NA	NA	0.5789685	0.5789685	0.5789685	1	1	1	1	1	1	1	1	1	GO_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	SLC39A10 PRKCB FCRL5 PRKCH CMTM3 LYN LPXN CD300A PTPN22 STAP1 PTPN6 NFAM1 PLCL2
33	 122	NA	UBQLN2	0.303818	0.154277	0.1914605	0.2806295	0.208036	0.207289	1	1	1	1	1	1	GO_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	FNTA ADRB2 RGS20 USP20 GPSM1 RGS3 CALM3 GIT2 ECE1 RGS5 GIPR GPRASP1 RGS4 HTR2B USP33 NMT2 KCTD8 RGS18 PLCB1 CAMKMT CRY1 METAP1 CNGB1 RGS16 DRD2 KLK6 SAG NMT1 DRD3 PHB ARRB2 ADM HTR1B MGRN1 PDE6B METAP2 GPR27 ADRBK1 EDN1 ARRDC3 PDE6G PDCL ABHD6 RAMP2 ADCYAP1 KLK14 GNGT1 GRK4 GRK6 ADRB3 GUCA1C RASGRP4 GIT1 RGS9 KCTD16 DTNBP1 ACPP GUCA1B RGS13 LRRK2 DNM1 PLEK RHO GSK3A GNAT1 KLK5 PLCE1 RAMP1 CNGA1 RPH3AL PTGER3 PALM ATP2B4 DNM2 ITGB1 PPEF1 IL8 GUCA1A BICD1 CALM2 GPR158 SYP RGS6 F2 GRK7 GUCY2D ADA NOS1 PDE6H MGLL RGS14 RGS1 CALCA UBQLN2 CALM1 RAMP3 GUCY2F CCL5 RGS8 CHGA GNG4 RIC8B CNTN2 CAV2 SNCA ADRA2A RGS2 FNTB DYNLT1 TULP3 RPGRIP1L YWHAB GRK5 RGS11 GNG7 PRMT5 GTF2H2 C3 RGS12 ARRB1 PDE6A TMOD2
34	  76	NA	NA	0.2543445	0.092969	0.1075965	0.1314785	0.0696385	0.0753295	1	1	1	1	1	1	GO_DENDRITE_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DENDRITE_DEVELOPMENT	IGSF9 WNT7A DCX PTEN ITGB1 BAIAP2 DLG4 VLDLR SYNGAP1 GRIP1 BBS4 PRKG1 APP NRP1 KLF7 SEMA3A FMN1 GRIN3A EPHB2 TMEM106B DCLK1 MEF2A ARF4 RAC1 RBFOX2 TRAPPC4 BMP7 SLC12A5 PAK3 ACSL4 FYN PAK2 SLC9A6 UBA6 SCARF1 SLITRK5 LRP4 TULP1 CDK5 MINK1 EPHB1 MECP2 PREX2 EPHB3 FARP1 KLHL1 FAS CTNND2 CTNNA2 MATN2 SS18L1 RELN SDC2 CACNA1A BTBD3 DAB1 MAP6 DSCAM PAK4 HPRT1 LST1 MCF2 FLRT1 SLC11A2 KIDINS220 HDAC2 CELSR2 FEZF2 GHRL MAP2 STRN NCK2 RERE SHANK1 MAP1B DVL1
35	  12	NA	NA	0.3800665	0.3800665	0.3800665	0.3800665	0.3800665	0.3800665	1	1	1	1	1	1	GO_REGULATION_OF_RESPIRATORY_BURST	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_RESPIRATORY_BURST	INS RAC1 NOXA1 RPS19 NOXO1 APOH DUSP10 RAC2 LBP CAMK1D INSR IGJ
36	  13	NA	NA	0.307931	0.307931	0.307931	0.307931	0.307931	0.307931	1	1	1	1	1	1	GO_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION	DRD2 DRD3 ARRB2 GTF2H2 HTR2B ARRB1 HTR1B ADM PTGER3 DNM1 DNM2 GRK4 CALCA
37	  95	NA	NA	0.212841	0.0899375	0.097817	0.150087	0.1156475	0.1138735	1	1	1	1	1	1	GO_MEMORY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MEMORY	PLA2G6 DBH OXTR CHAT KAT2B RASGRF1 SRF NQO2 NTRK2 GRM7 ADCY1 DRD4 PJA2 ADCY8 EP300 TACR1 FEN1 PTGS1 PTEN CUX2 IGF1 NETO1 VLDLR DRD1 SORCS3 HTR2A PAK7 PAIP2 NTF4 PTGS2 RGS14 CALB1 TAC1 SLC8A3 ABCA7 COMT BTBD9 SLC8A2 PLK2 CRTC1 GRIN2A CTNS PRKCZ SLC24A2 TH KCNK2 PPP3CB KCNK4 SERPINF1 MECP2 ITGA8 HRH1 ATP1A3 CAMK4 SGK1 LRRN4 CREB1 DRD2 RPS6KB1 EIF4EBP2 ITGA5 IL1B SLC6A4 MTOR GIP PSEN1 ATAD1 CNR1 CX3CR1 PLCB1 CHRNB2 RIN1 SLC17A7 CHRNA7 JPH3 HRH2 MDK ITGA3 NTAN1 S100B GRIN1 SHANK1 IGF2 EIF2AK4 MUSK ADNP OXT RELN CEBPB CPEB3 FGF13 ITPR3 KCNK10 KLK8 GRIA1
38	 663	SOD1	ALS2 FIG4 NEFH SPG11	0	0.505969	0.5523495	0	0.586892	0.576904	0	1	1	0	1	1	GO_NEURON_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEURON_DEVELOPMENT	IGSF9 TSPO LINGO4 KERA MYOC PQBP1 EFHD1 VAX1 RP1 EN2 EFNA3 TSPAN2 RAB35 THY1 NR4A2 SNAPIN NTRK2 CALU ADCY1 CHL1 PRKCQ GNAT1 TIAM1 ISL2 NEUROD4 TGFB2 GBA2 SLIT2 DGKG GNAQ ILK SLITRK1 TH DCLK1 PPP3CB UGT8 RAC1 VEGFA CTNNA1 ATF5 BRSK1 PLXNC1 PAK2 FLRT3 PITX3 DICER1 MKS1 FEZ1 ALS2 GFAP EHD1 RANBP9 PICK1 ZNF259 GLI2 ATCAY NEDD4 EGR2 CHRNB2 TULP1 IFT20 NTNG1 UNK EPHB1 DSCAML1 DPYSL4 EPHB3 LHFPL5 CTNNA2 UNC5C PDZD7 RTN4RL1 B3GNT2 FMOD DTNBP1 USP21 ZNF280B KLK8 GP5 GABRB3 DSCAM NOG GNAT2 TOR1A PRMT1 LYN MAPK9 GRB2 POU4F3 GPRIN1 NLGN1 KIAA1598 WNT7A PTEN LAMA2 SECISBP2 PRDM1 ARFGEF1 VAPA LRFN3 PLP1 DRD1 EPHA3 INSM1 SEMA4F THBS4 AREG STK11 PRKG1 NKX2-1 HTRA2 NRCAM PAK1 SCN1B SZT2 MAP1S PARD6B STRC ROBO3 SLIT3 ECM2 RPGRIP1 KIRREL3 SPTBN2 ARF4 GFRA3 ROBO2 MFRP SOD1 ANKRD27 SPTBN5 SOS1 ARTN PVRL1 DRD2 LHX9 GABRB2 SPTAN1 CLMN S100A6 RP1L1 LHX6 FBXO45 GBX1 CDH23 MECP2 APBB2 NEO1 PHOX2B TOP2B EPYC HRAS NGF MNX1 UNC5A CACNA1A FLOT1 RB1 MCF2 LHX1 TBC1D24 BCL11B SALL3 NTNG2 IMPACT HDAC2 GALR2 NEUROD2 S100B POU4F2 RERE ZEB2 CNP SHANK1 PRKCI RET NRTN SEPT2 NTN3 SLITRK2 SEMA3C MAPK3 ETV1 CPNE1 MYO7A DLG4 HES1 SOX1 LLGL1 IKBKB GRIP1 SRF LRRC55 CLIC5 RAB10 ISL1 LRFN1 SEMA3A FMN1 OMD RXRA TRPM1 LMX1A EPHB2 TBCE CDH4 TMEM106B CLN5 CNTN2 PLXND1 NRL PAX6 BMP7 CAMSAP2 SPTB RTN4RL2 HCN1 SLC12A5 SPON2 KIF5B HDGFRP3 VANGL2 THOC2 LAMB1 SPTA1 FYN SLC9A6 FARP2 ATP8B1 GLDN LRRN1 NAGLU PSEN1 CNTNAP1 TRIM32 CNTF MINK1 UNC5D DISC1 PDE6C KLHL1 NDN CREB1 CTNND2 NKX2-8 APOA5 COL25A1 RELN NTF3 STXBP1 CDH11 NFASC UBE4B PTPRZ1 PAK4 RAC3 PAFAH1B1 SLITRK3 APOA1 UNC5B SLC11A2 SHH CRTAC1 NCK2 CYFIP1 RND1 UHMK1 STX3 RDH13 GAP43 LAMB2 CTTN BAIAP2 POU4F1 SEC24B NRAS SYNGAP1 SEMA4A ATP7A BTG2 SEMA7A MICALL1 BBS4 DAG1 CCDC66 LEP ARX APC ATAT1 WDR5 SLIT1 DAB2IP BLOC1S3 LRTOMT LRTM2 WNT3 OMG MEF2C PRELP DYNLT1 CABP4 SIAH2 EPB41L3 PBX3 BAI1 PLXNB1 PHGDH JAK2 NTN4 STMN4 SPTBN4 NLGN3 BDNF BLOC1S2 BOC EFNA5 WNT1 HMGB1 IL6 IRX5 SCARF1 PLA2G10 OLFM3 MYH10 KIF5A PAX2 SLC1A3 NDEL1 CNTN4 NPHP4 FSCN2 NBL1 GPC1 MAP6 ATP8A2 EFNB1 FEZ2 SEMA3F BCL2 GABRA5 MEGF8 KIDINS220 FGFR1 PTK2 ADCYAP1 CDK5R1 SLC9A3R1 SLC4A7 POSTN DCX MAP4 DCLK2 ATOH1 MTR OPHN1 DCC APP NR2F6 LIF NOTCH1 AMIGO1 AGER GRIN3A TNC LRFN4 NGFR PARD3 NTRK1 PRKCZ ARL3 RAB8A MEF2A ZNF280C XBP1 NEUROD1 EXT1 LRFN5 RAPH1 CNTNAP2 SLITRK5 JAM3 BRSK2 ANKS1A PREX2 VAX2 WDPCP FGFR2 GJA1 ID2 NFIB SCLT1 CEP290 GNGT1 DBNL BTBD3 CXCL12 LHX4 FLRT1 STMN1 MAP2 HOXA2 DPYSL3 PTPRM PLXNA2 RAB13 PLXNA1 LINGO3 STMN3 SCRIB ITGB1 OR8A1 APOE ANK3 VLDLR PTPRF FIG4 SPRY3 DFNB31 DYNLL2 LINGO1 DHFR FRY KIF20B IFT140 MAPK1 RPS6KA5 NUMB RORB VCL NRN1L LINGO2 TNR ATP2B2 FAT4 RBFOX2 CSF1R PTPRO PAK3 GNAO1 TCTN1 ACSL4 PTK2B SHC1 CNGB1 CHST3 FEV AURKA ADM GDF7 ZFYVE27 CRMP1 UBA6 CNR1 RTN4R SLC4A10 USH1G SIAH1 EFNA1 TUBB3 CDK5 NR2E1 PTPN11 NEFH FARP1 ALCAM EPHA8 ALK SDC2 RNF165 HOXD10 ENAH ZNF280A FEZF1 MTCH1 VSX1 IQGAP1 DRGX NRXN1 MTMR2 NTM UCN UBB KAL1 TNN MICALL2 EIF2AK4 EFNB3 AHI1 TOPORS EFNB2 DNM2 CXCR4 TMC1 OGDH EFNA4 FZD3 NRXN3 BLOC1S1 LGI4 WNT5A SPAST GSK3B ATXN10 RASGRF1 AFG3L2 CDK16 ASCL1 CNTN1 EMX1 NEK3 CCK SPTBN1 CUL4B HAND2 GLI3 GDPD5 EZR ERBB2 SMAD4 EPHA5 CAMSAP1 PCDH12 TRAPPC4 SLITRK6 CTHRC1 FOXB1 PTPRK PTPRA SDC4 FLRT2 RAB11A NCDN CHN1 NR4A3 SOX3 ABL1 NPTX1 OTX2 CRB1 GATA3 PACSIN1 PLXNA4 USP33 GRXCR1 FGF8 ONECUT2 RUNX1 KRAS UCHL1 COBL FAS JUN APOD GPM6A SS18L1 CDKN1C ITGA1 HPRT1 MAPK8IP3 SEMA5A EPHA4 VASP LRRC70 TLR9 LGI1 FOLR1 RAB3A FEZF2 ZNF335 FZD2 CCDC64 KCNIP2 DVL1 MAP1B OR10A4 LRRC38 CELSR3 ROBO1 USP9X KIF26B AGRN PPT1 HS6ST1 ZNF280D B3GNT1 LHX2 OPCML ZSWIM6 ULK1 ULK2 LRRK2 NRP1 LPPR4 SPG11 NRP2 KLF7 SEMA6C CCKAR UQCRQ APOA4 NTN1 CAMSAP3 EN1 RPE65 RUNX3 PLXNB2 ALKBH1 SEMA5B GBX2 PPP1R9A DPYSL5 WEE1 CDH1 NTF4 LUM MAPT PLXNA3 HERC1 DOCK7 NPY GABRB1 OGN EPHA7 HOXD9 SLITRK4 TSKU DLX5 RAPGEF2 ETV4 HES5 LIFR CLU EFNA2 BECN1 L1CAM WNT3A LHX3 LRRN2 LRP4 SEMA6A GATA2 ATL1 KIF26A WNK1 GDNF DPYSL2 SGK1 MATN2 DAB1 NUMBL LST1 PLXNB3 EVL CELSR2 FRYL LHX8 RTN4 BMPR1B GHRL STRN CTF1 LRFN2 APBB1
39	  12	NA	NA	0.319741	0.319741	0.319741	0.319741	0.319741	0.319741	1	1	1	1	1	1	GO_REGULATION_OF_GOLGI_ORGANIZATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_GOLGI_ORGANIZATION	MAPK3 MYO5A USP6NL ZFYVE20 STX18 MAP2K2 EHD3 MAPK1 STX5 DNM2 MAP2K1 RAB33B
40	  45	NA	NA	0.1610685	0.037677	0.0448835	0.0624105	0.026105	0.026516	1	1	1	1	1	1	GO_ENDOTHELIAL_CELL_DEVELOPMENT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ENDOTHELIAL_CELL_DEVELOPMENT	RAP2C ICAM1 HAPLN2 PDE2A F2RL1 MET COL18A1 RDX GPX1 TJP1 NOTCH4 TNMD RAB1B MYADM ARHGEF26 CTNNB1 RAPGEF3 RAPGEF6 RAB1A SOX18 EZR CLIC4 ENG RAP1A RAP2B WNT7B MLLT4 PDE4D F11R PPP1R16B PLOD3 VEZF1 RAPGEF1 STC1 RAP1B GSTM3 TJP2 HEG1 MARVELD2 MSN PTPRS CCM2 WNT7A ID1 RAPGEF2
41	  29	NA	NA	0.4630615	0.467368	0.4642055	0.4759285	0.49992	0.490749	1	1	1	1	1	1	GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	SCGB3A1 THRA FLOT1 MAMSTR CYP26B1 SMYD1 SHOX2 NFATC2 EHD1 MTOR TNFSF14 MYF5 CXCL9 MYOD1 FLT3LG MYF6 MMP14 CAV3 MAML1 GDF15 BCL2 TBX1 IL4R MYOG MAPK14 NEU2 EHD2 CD53 IL4
42	 447	SOD1	HFE	0	0.6503705	0.6072785	0	0.790364	0.7514265	0	1	1	0	1	1	GO_REGULATION_OF_CELL_ACTIVATION	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELL_ACTIVATION	PTPN2 GSN TICAM1 DUSP22 IL10 SOX13 PLA2G2D CD74 MAP3K8 HLA-DRB1 TLR4 PYCARD DLG1 DTX1 TGFB1 TBX21 SLA2 CDKN1A BTN2A2 RASAL3 EGR3 NFAM1 CAMK4 RAC2 IDO1 TNFSF11 VCAM1 C1QTNF1 TIGIT VAV1 PTPN11 TNFSF9 CNR1 GAB2 CYLD IL5 CD59 CD209 LGALS1 EPO ZP3 IL1B PYDC1 IL23R VAMP8 SOD1 CDC42 CCR2 F2RL1 LMO4 SOS1 PRKCD PTPRE IKZF3 AP1G1 IFNA2 CD47 FCER1A TNFSF18 CD81 NCK1 PAK3 CD40LG TCF3 IL12RB1 CLEC4G SNCA BMP4 ABAT SOCS6 SOX11 PDGFRA SRC IFNB1 GRAP2 PAK1 STAP1 PTAFR FOXF1 NCKAP1L IL12B VTCN1 CCR7 CD6 PTGER3 PRKG1 PRDM1 IGF1 ATM HLA-DQA1 APOE IL2 CSK PIK3R1 HMOX1 DPP4 APLF NFATC2 FLT3LG FOXP3 GRB2 RC3H1 RLTPR C10orf54 HLA-DOA FOXJ1 CD2 CARD11 IGF2 CD83 CD1D LYN IL15 NFKBID LAT FES YES1 CDKN2A MARCH7 SPACA3 CD55 FBXO7 NKAP IGLL1 PTPRC PRKCA ID2 ZC3H8 TRAF6 IL7 CD247 CD3G HRG RASGRP1 TNFRSF13C EBI3 HLA-DPB1 SAMSN1 PDCD1 SCGB1A1 SHPK IL21 CD80 MICA CAPN3 ZBTB1 GLI2 CTLA4 BPI CHRNB2 PTPN6 RICTOR LAMP1 AKT1 CD3E PAK2 VAMP3 CD3D STXBP2 CAV1 IGLL5 CD4 SLC46A2 TNFSF4 CCL2 MNDA ITCH IL2RA PELI1 NLRP3 XBP1 TNFSF14 IL20RB IFNG RIPK2 NR1H3 VAMP7 TXK FER CNR2 PRKAR1A CCL5 TNFRSF21 RAC1 LMO1 IL4 SNX4 PDCD1LG2 ATP11C UNG TEX101 CD40 SPN IL7R HLA-DRB5 GAS6 PRKCZ PRELID1 HLA-DPA1 HFE SFTPD SLC39A10 IRF1 FCER1G TYRO3 LGALS9 MZB1 GPR183 CYGB CORO1A PGLYRP3 PNP UBASH3B MYB PAWR PPP2R3C AGER IL33 PRKCQ MMP14 RPS6KA1 ZEB1 THY1 TNFAIP8L2 HSPH1 HLA-DQA2 SLC7A2 MSH6 CD27 IL31RA IHH GLMN ICOSLG PLA2G2F NDFIP1 THBD TNIP2 IGFBP2 CD86 INHBA BCL2 IL6ST BCL6 ALOX12 PAXIP1 SELP LST1 PGLYRP2 EFNB1 ADAMTS18 IL12A IRF4 MUC5B IL27 C1orf177 LILRB2 BANK1 HAVCR2 IL18 RHBDD3 STAT5B GPR116 INHA ZBTB16 TGFBR2 KLRK1 VPS33B RARA PLA2G10 WNT3A AHR LAX1 FGR SNX6 HSPD1 VNN1 PDPK1 HMGB1 IL6 PCID2 PIK3CA GAL TNFRSF14 JAK3 CASP3 CTGF JAK2 ZC3H12A MEF2C TIRAP DNAJA3 XCL1 CTNNB1 IL13RA2 CD244 TEC THBS1 IL36B RIPK3 TAC1 AIF1 BLOC1S3 PTPN22 ICOS HLA-E MALT1 LEP BST1 TNFSF13B HLA-DMB PLEK PLSCR1 KIAA0922 ZP4 RABGEF1 FGF10 CD46 IRS2 FOXN1 HLA-DQB1 ADAM8 PRNP TNFRSF4 UNC13D PDE5A PRAM1 BCL10 CLPTM1 FLOT2 F2 TACR1 HLX ADA ITPKB NCK2 IL23A SYK STAT6 SIT1 BTK ADK MIF CD38 SERPINE2 LCK MLST8 PGLYRP1 PKN1 SHH ZNF335 CD5 GJD4 RORA NOD2 MERTK CYP26B1 THOC1 DUSP3 CCL19 CD274 CEBPB IL13 VAMP2 ADRB2 SOCS5 LGALS3 NOS3 FAS CEACAM1 GATA3 WHSC1 HLA-DRA NR4A3 HHLA2 AP3B1 CCDC88B FADD CLC CD28 VAV3 FYN STX4 BTLA PVRL2 MTOR CD226 HLA-A PAG1 BCR ANXA1 SPTA1 IL27RA CCL21 C12orf4 RNF41 SASH3 IL1RL2 PIBF1 SUPT6H PDGFB HLA-DQB2 HLA-G CD300A TRAF2 MAD1L1 SIRPG CD84 ABR EXOSC3 GLI3 RAG1 ERBB2 GPAM IL1RL1 CD276 TMIGD2 LBP GNRH1 TBC1D10C MAP3K7 SFRP1 TNFSF13 TNFRSF13B AP3D1 CLCF1 ADORA2B NRARP PRR5 TNFAIP3 DHPS LAG3 IL4R HES1 SLAMF1 WNT5A EFNB3 BAD SPINK5 SART1 PDGFA ZAP70 AXL SOX15 LILRB1 TSPAN32 MAPKAP1 EFNB2
43	  29	NA	NA	0.104995	0.122284	0.114053	0.0903585	0.0684675	0.06781	1	1	1	1	1	1	GO_MULTICELLULAR_ORGANISM_AGING	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MULTICELLULAR_ORGANISM_AGING	POU1F1 IDE MSH2 SLC1A2 HYAL2 NR5A1 TH ATM GHRHR BBC3 ERCC1 RNF165 NDUFS6 TP63 RAD54B TFCP2L1 TP53 PRDM2 WRN RAD54L SEC63 SPEF2 CISD2 DDC HELT LRRK2 MSH6 SERP1 EDN1
44	  72	NA	NA	0.501299	0.516144	0.5815755	0.4690735	0.5313065	0.49944	1	1	1	1	1	1	GO_ATP_DEPENDENT_CHROMATIN_REMODELING	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ATP_DEPENDENT_CHROMATIN_REMODELING	SYCP3 ITGB3BP RBBP4 CENPT SPTY2D1 CENPH HNRNPC SMARCD2 HIST1H4A HIST1H4L CENPK MLF1IP SMARCB1 PSME4 SMARCAD1 ARID1A SMARCC2 SMARCA4 CENPL VPS72 CHD8 APITD1 RSF1 HIST4H4 HIST1H4J CENPO RUVBL1 CENPM GATAD2B HIST1H2BA CENPP HIST1H4F HIST1H4B MIS18BP1 ANP32E HIST1H4K MBD3 CASC5 CENPQ HJURP MIS18A CHD5 OIP5 HIST1H4C CENPW HDAC1 NASP HIST1H4I HIST2H4A SMARCC1 CENPI TNP1 SMARCE1 ACTB SMARCA1 ZNHIT1 RBBP7 HDAC2 STRA13 RNF8 CHD4 HIST1H4E MTA2 HIST1H4H CENPN SMARCA5 HIST2H4B NPM1 HIST1H4D ACTL6A CENPA MBD2
